observationStartMJD,band,m5,t_days,fiesta_filter,mag_true,snr_exp,mag_err,snr_obs,detected,mag_obs,mag_ulim
63272.07383973579,i,23.784766024806576,804.2275097678794,lssti,,,,,False,,23.784766024806576
63272.07423916989,i,23.782902786868867,804.2279092019744,lssti,,,,,False,,23.782902786868867
63272.07463897966,i,23.841477215612752,804.2283090117489,lssti,,,,,False,,23.841477215612752
63272.07504289496,i,23.83766519953103,804.228712927048,lssti,,,,,False,,23.83766519953103
63272.07544660037,i,23.83646242959673,804.2291166324576,lssti,,,,,False,,23.83646242959673
63272.07585131618,i,23.91902766264964,804.2295213482648,lssti,,,,,False,,23.91902766264964
63272.07625483292,i,23.915363498977825,804.2299248650088,lssti,,,,,False,,23.915363498977825
63272.07666027914,i,23.9162378156712,804.2303303112276,lssti,,,,,False,,23.9162378156712
63272.07706411881,i,23.91266637211117,804.2307341508931,lssti,,,,,False,,23.91266637211117
63272.07746756716,i,23.908993224586123,804.2311375992431,lssti,,,,,False,,23.908993224586123
63272.077872679874,i,23.810808097349238,804.2315427119611,lssti,,,,,False,,23.810808097349238
63272.07827205682,i,23.808890129508956,804.2319420889035,lssti,,,,,False,,23.808890129508956
63272.08029223921,r,24.26450026293057,804.2339622712971,lsstr,,,,,False,,24.26450026293057
63272.08069614265,r,24.254735484175264,804.2343661747364,lsstr,,,,,False,,24.254735484175264
63272.081099710056,r,24.25359811797873,804.2347697421428,lsstr,,,,,False,,24.25359811797873
63272.0815042918,r,24.117097887561023,804.2351743238833,lsstr,,,,,False,,24.117097887561023
63272.081907804575,r,24.11318097663652,804.2355778366618,lsstr,,,,,False,,24.11318097663652
63272.08231327259,r,24.114377199846228,804.2359833046794,lsstr,,,,,False,,24.114377199846228
63272.08271696579,r,24.110543687731923,804.2363869978799,lsstr,,,,,False,,24.110543687731923
63272.08312041442,r,24.106614042844743,804.2367904465063,lsstr,,,,,False,,24.106614042844743
63272.08352552009,r,24.107553568079364,804.237195552174,lsstr,,,,,False,,24.107553568079364
63272.08392482176,r,24.10559672453736,804.2375948538465,lsstr,,,,,False,,24.10559672453736
63272.08432463696,r,24.1030730238835,804.2379946690489,lsstr,,,,,False,,24.1030730238835
63272.08472853146,r,24.098830195765508,804.2383985635461,lsstr,,,,,False,,24.098830195765508
63272.08513200607,r,24.25690307473945,804.238802038155,lsstr,,,,,False,,24.25690307473945
63272.08553649858,r,24.255802378447967,804.2392065306631,lsstr,,,,,False,,24.255802378447967
63272.08594000831,r,24.251725531221407,804.2396100404003,lsstr,,,,,False,,24.251725531221407
63272.086345492295,r,24.25302300714682,804.2400155243813,lsstr,,,,,False,,24.25302300714682
63272.086749086506,r,24.24901757925169,804.2404191185924,lsstr,,,,,False,,24.24901757925169
63272.08715253523,r,24.24492580039621,804.2408225673134,lsstr,,,,,False,,24.24492580039621
63272.08755763554,r,24.24593640777747,804.2412276676259,lsstr,,,,,False,,24.24593640777747
63272.08795688668,r,24.2439159147893,804.241626918767,lsstr,,,,,False,,24.2439159147893
63272.09123582135,u,23.32301028468136,804.2449058534403,lsstu,,,,,False,,23.32301028468136
63272.09173229199,u,23.03781206281619,804.2454023240789,lsstu,,,,,False,,23.03781206281619
63272.09222820621,u,23.03599736033089,804.2458982382959,lsstu,,,,,False,,23.03599736033089
63272.09272514423,u,23.034168881146325,804.2463951763202,lsstu,,,,,False,,23.034168881146325
63272.09322124057,u,23.02730531704553,804.2468912726545,lsstu,,,,,False,,23.02730531704553
63272.09371934714,u,23.02967274972369,804.2473893792267,lsstu,,,,,False,,23.02967274972369
63272.094216317855,u,23.02481380807653,804.2478863499418,lsstu,,,,,False,,23.02481380807653
63272.094708082346,u,23.02146727367501,804.2483781144329,lsstu,,,,,False,,23.02146727367501
63272.09921194421,z,22.67639195841666,804.2528819762956,lsstz,,,,,False,,22.67639195841666
63272.09961580231,z,22.66440879734244,804.2532858343984,lsstz,,,,,False,,22.66440879734244
63272.10001896966,z,22.662912674649387,804.2536890017436,lsstz,,,,,False,,22.662912674649387
63272.10042317297,z,22.66133783181574,804.2540932050542,lsstz,,,,,False,,22.66133783181574
63272.100823612986,z,22.659453898539475,804.2544936450722,lsstz,,,,,False,,22.659453898539475
63272.10122271423,z,22.656939876065863,804.254892746314,lsstz,,,,,False,,22.656939876065863
63272.10162253923,z,22.65376586111688,804.2552925713171,lsstz,,,,,False,,22.65376586111688
